gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
EFNA3	3.055712433753592	0.12549835351786168	2.8316821046294036	0.010131120480081525	0.05355575701706994	-2.6009503644730745
KCNMB2	3.3798398336631146	1.2202338801814152	2.8305345587221544	0.010157143354484664	0.05367574407586305	-2.636070684490076
ZSCAN25	0.7717390745309256	4.894585040351968	2.830395265558074	0.010160306445400887	0.05367574407586305	-3.137377811619206
LHX2	2.853844480795317	1.4895676995922376	2.829869074855166	0.010172263760038743	0.053721760668241636	-2.6522372492574293
C7ORF50	1.0778955449342211	4.768053026065424	2.825625054223399	0.010269198820874782	0.05407834617765568	-3.1279447006048695
PYCRL	1.5369016083271676	3.1311418265937956	2.8241699012667953	0.010302637722090991	0.0542026848170803	-2.8470182144209026
MSTO2P	3.2428220164930397	0.7341200699523943	2.823807102966246	0.010310990879986538	0.054229388143756274	-2.6290559371272435
ACTL6B	2.8958580985220808	2.3554627694419814	2.8212310525540096	0.01037048877474069	0.05449034844930437	-2.7436392087118406
GBP6	1.955808015477726	1.7351552028397996	2.8203518383419572	0.010390870530841796	0.05453877160842325	-2.6872252423303262
AKT2	0.7384787112797087	7.214214594640133	2.8203496900834817	0.010390920378121029	0.05453877160842325	-3.3576171245040562
FANCB	1.9560075636252876	1.1036384008043165	2.8195045917153485	0.010410547404334407	0.054614114569472766	-2.6514197253722687
PPCDC	1.1118160099459247	3.8000829542492305	2.8180135697291386	0.010445262059016932	0.05472682268160043	-2.9773746211700596
DBH	2.3874540176065238	2.1037595550663246	2.8148672231222904	0.010518879736923753	0.05499536169116038	-2.729491825825255
KRTAP4-16	2.4389578453503318	1.1114748864852784	2.814828774380668	0.010519782409798296	0.05499536169116038	-2.6605986239272914
NCAPH2	1.0314412348494315	4.923454985623368	2.81329937167649	0.01055574869077527	0.05514853736582496	-3.1772365918955012
RFX4	2.1681482228816176	2.743309224960922	2.812984841060589	0.010563159903278893	0.05516983704534488	-2.809762285129566
RTEL1-TNFRSF6B	1.029820732943918	5.734305476024498	2.812431039245899	0.010576221079766635	0.05518579438215665	-3.282773106093763
CHRNA3	2.739706495380478	2.0001356411518407	2.811024048965158	0.010609473696717369	0.055272797423571655	-2.727237602767493
SIX3	2.1087664513260624	2.8045759550854252	2.810982250459583	0.010610463081382599	0.055272797423571655	-2.8225829523066994
SLC30A2	1.1652970174746606	3.906440726194522	2.8108126170802734	0.010614479264292924	0.055272797423571655	-3.0114803566076556
PHKG2	0.964538952139324	5.246929800132278	2.810124272262816	0.010630791176997962	0.05528014669066622	-3.2296830862605823
RP11-451F14.1	3.0961578912307255	-0.28870746927587565	2.8099494500574727	0.010634937798658468	0.05528014669066622	-2.6370867193765015
WHSC1	0.802331486243407	7.1318134753229	2.8096564722646846	0.010641890422917192	0.05528437015308881	-3.377730922187651
SLC6A8	1.1104969239930038	4.146483608248929	2.808312591407468	0.01067383752796867	0.055363421861369784	-3.059757370919847
TMEM14B	0.9545371466216745	4.434323765254055	2.8054882804616277	0.010741276324488677	0.055616885662560296	-3.1155900146759166
ZNF765	0.7964909784171139	5.025363762352998	2.803985663627782	0.010777321229698508	0.05574488940038154	-3.2116394506918793
TAF6L	1.5853542284885673	3.173489501173128	2.8039697055000503	0.010777704653198389	0.05574488940038154	-2.894821247718966
L2HGDH	1.1381345298609737	7.217209998716194	2.8023968294845947	0.010815559818571178	0.05583681849563189	-3.3953263171867043
CDK5	2.038504017891316	1.6593903307898996	2.8023899340446583	0.010815726053336167	0.05583681849563189	-2.7162739340122686
SMG1P7	1.2535837836052428	6.279759813315308	2.8011694408703236	0.010845188036786456	0.05597145391661532	-3.354334929338426
APRT	2.099402080676232	2.3093801155387204	2.8005610114861703	0.010859903738101057	0.0560124586192706	-2.7790847838861916
L3MBTL1	0.8730787911351481	5.265514323615889	2.7988199322063236	0.010902119428870656	0.05621267312872978	-3.2556619705786654
TMEM91	1.2624831581536777	3.998816329352829	2.7985411557740716	0.010908893398505473	0.056230077935100174	-3.0534185097590854
FAM222A	1.9829090446438966	2.8852238222260436	2.798011398227856	0.010921777003818217	0.05627895431491007	-2.860563095768164
CNTN2	2.7395459448554726	2.6889358036904976	2.7977052969860274	0.010929227942244513	0.056292751884164424	-2.8325470340104375
MED25	1.0142435375211605	6.2026151577323665	2.797621890132609	0.01093125902355979	0.056292751884164424	-3.356055311217337
GNB1L	1.220092948147915	3.918778246486763	2.7970072489155875	0.01094623755749239	0.056334820101483385	-3.0420120489442284
TMEM55B	0.8361835938800137	4.584990388957305	2.7928068562295794	0.011049124348250366	0.05670558668304918	-3.1667781262583192
BTBD2	0.8023708592385335	5.878621761262861	2.7923772030663567	0.011059700339698032	0.05671616553684976	-3.3390812423021043
MBOAT7	0.9054377198603589	5.170314522882193	2.7920539917830403	0.01106766260447323	0.05671616553684976	-3.2569130500387637
EFNB3	2.597768444514692	2.206252592416529	2.7915762330768983	0.01107944213284277	0.05675555713003606	-2.7854350227664635
PPP2R3B	1.461916555972337	4.188868076126343	2.791327510527304	0.011085579318600826	0.0567620797483888	-3.10225764618196
F8A1	1.7386243872063334	3.6048161269333696	2.7912465964027247	0.011087576559095407	0.0567620797483888	-2.9965212891275597
KLC4	0.8718114205349936	4.499912738663504	2.7909249302205485	0.011095519785961456	0.056785174877364133	-3.1566113806804084
NR1D1	1.9651721502980501	2.7492963926392346	2.790596493373447	0.011103635804458946	0.0567920322896292	-2.8552012223040255
PPP1R26P1	1.8435934796742572	2.6966864143074645	2.790233485829304	0.011112612684715733	0.0567920322896292	-2.8484651294969634
GTF2IP13	1.0090682585867548	5.6610616329208465	2.7900383001128928	0.01111744232757012	0.0567920322896292	-3.3216072522430804
CELF5	2.257634254294236	2.2274479511009755	2.789899164640944	0.011120886293871547	0.0567920322896292	-2.7909822113572638
TXLNA	0.8947044766730645	5.969362114867788	2.789013561300672	0.011142831136782733	0.056870996066416074	-3.3545784299880768
GRIK3	2.283962339397081	4.748317227690701	2.7882521186651403	0.011161732328829997	0.056930340047108854	-3.2023023175196306
HCFC1	0.7113485990545394	7.570920056630652	2.786930016936727	0.0111946233004401	0.05706291963311211	-3.4352387379216336
NDUFB5P1	2.8415979000393534	0.1297532143629338	2.7867118815946985	0.011200058895668701	0.05707304419086367	-2.6825051574331433
SUZ12	0.7809206244097711	5.362083520621578	2.7861391900673196	0.011214341455154733	0.057093074989843146	-3.2945131829768672
RP11-434D2.9	2.948488731290694	3.7661363343684244	2.78585326901499	0.011221478637252084	0.05711183805966563	-3.036878473633941
RTBDN	1.732646232715428	1.8928909821452582	2.784655071210779	0.01125143524381773	0.057246693586779876	-2.768853252581694
CECR2	0.9815541773052487	7.615276266388661	2.784014335769325	0.01126748577369609	0.0573076535091608	-3.4420427564473597
FBXO48	0.9819472489065291	4.309314024329622	2.7810168729737232	0.011342862913351508	0.05760558924625968	-3.144551471299118
TRO	1.0980706397672018	4.44047000168832	2.7805785519450614	0.011353925545157538	0.05764407857323615	-3.167970031069643
GET4	0.8803502094936633	5.082093768537318	2.7799969274111858	0.01136862083369986	0.05766560402035497	-3.2694996722358796
FER1L4	1.2788994260821802	3.9035083752554502	2.7780990554362814	0.01141669847096001	0.05782084263866065	-3.0778756205611013
ZYG11A	1.7047501645534795	2.060898460426684	2.777939982265717	0.011420736959776457	0.05782359661458423	-2.7972538309909094
P2RY4	2.9475891104357963	0.2692096920137602	2.7759205812128425	0.011472123166517911	0.05803049523485337	-2.7046363308407972
SLC22A20	0.8405967345367964	5.015039979718308	2.775325959431108	0.011487295985997075	0.058089486364397196	-3.2695398389742403
NAT8L	2.4074685421372544	1.3010678085341052	2.7742333907613936	0.011515224627849924	0.0582129259677375	-2.746954404399075
SLC41A3	0.9813183999829258	4.414587637389387	2.7722293213047555	0.011566621557620475	0.058419206438457986	-3.180786422642812
C19ORF47	1.1232947692493434	4.496026190625973	2.7693272921719982	0.011641435141609693	0.05875202750642351	-3.2004327601428573
PSD	1.6004006783987572	4.198420748446093	2.769002205699699	0.011649844426627613	0.058767782281396494	-3.1497702660014997
RP11-492I2.1	1.9187314822252097	2.276391994225554	2.7669433510282766	0.011703236991500485	0.058947263093262404	-2.8412062047133912
KCTD17	2.76988188458396	3.2916560943994257	2.7665024028843836	0.011714702409321256	0.058987056014799	-2.99062228576892
MURC	2.6110992146108813	1.523248215022008	2.7651578365674916	0.011749729513992013	0.0591188813510144	-2.777925215587011
GFER	1.750096441846342	2.487676292621752	2.7640376201746806	0.011778988211990799	0.05923864405945281	-2.872218394794713
TIAM1	0.9331581124424249	5.5019634890683795	2.76011255840241	0.011882054160564327	0.05959395821179065	-3.365543672588807
HSPA4L	0.8807955158745489	4.342974926279329	2.7596071176332186	0.011895388441460633	0.0596427567128508	-3.1942495279784784
TFAP4	0.7666701415188921	5.115315241162511	2.759322835574936	0.011902894480907023	0.059644243513351784	-3.3169003908238137
TBC1D10B	0.7490641492488797	6.096273246887064	2.7587924323740007	0.01191691102786861	0.05969526548239433	-3.428454187642582
TTYH1	1.259603266038293	4.186993249225847	2.7581675023476766	0.011933445712706808	0.059724982686765536	-3.16985819433782
GPT	1.7277578469075379	2.6861989659992367	2.7561499273752377	0.011986976749507596	0.059956625543335154	-2.9144660975580745
KIF26A	1.8079729333696002	3.6245877281987333	2.7554016808982125	0.012006887507731214	0.06003806609335771	-3.072860467370704
P3H3	1.8350173181719205	2.7053290022112577	2.7544142521254846	0.012033211037878296	0.060070287545513135	-2.9206110224337847
HEPACAM	2.1946987334982557	2.8477173579998554	2.7543262650533538	0.01203555931741364	0.060070287545513135	-2.941819764463659
ZNF496	0.7221506460837084	6.441186765289349	2.7536641354436204	0.012053244826656895	0.06007112815559059	-3.463928087709867
GP5	2.7364715160222337	1.1133613148142993	2.7536569980117696	0.012053435602354693	0.06007112815559059	-2.775587643937002
WDR18	1.5919308066117714	2.5330032285183166	2.753461027747058	0.012058674794008753	0.060079142770752436	-2.8988444266805766
CTNNA2	1.5342532687914927	4.246553801728806	2.751136821579543	0.012120976983817339	0.06027924156209667	-3.194851760415775
ARNT2	0.8592024149492348	5.247516250311846	2.7510569420058086	0.012123123651247132	0.06027924156209667	-3.352194044795619
ZNF90P1	1.6499184416448915	2.654367984475725	2.751011717314074	0.012124339170715443	0.06027924156209667	-2.920122417851535
UBXN11	1.1655305304389372	4.591874553917837	2.7497370844210542	0.012158645620076304	0.06041349862756232	-3.2565640617272216
FAM60DP	2.5915661172812503	1.6312284807315003	2.7495633786903677	0.012163328010750124	0.0604186206141914	-2.815240537446826
SELV	2.4247607822894617	0.7608996474466498	2.7481448440129634	0.012201630089756752	0.060518037009926626	-2.7702121000499917
GGCX	0.75400075166813	5.60758683579641	2.7462113073664023	0.01225402255085729	0.06063752192207571	-3.4065575331464517
RP11-365D9.1	2.279339171169946	2.2475954096420216	2.7448386481021907	0.012291346832479256	0.060708246176179634	-2.8810299795782397
SLC28A2	1.4410984902707704	3.7307984652294617	2.743178873463171	0.012336622488493907	0.060859199670429395	-3.1170617259577136
NAA40	0.8361358091082813	5.522095474647803	2.7416907458540676	0.012377350672383063	0.06100555383534411	-3.406012519017222
GLP1R	2.696139393112416	1.1062796688947534	2.741054260704868	0.01239480946517633	0.06107341197463	-2.7987748517563467
EFNA5	1.6822879119885257	4.406564821937706	2.7397872026349313	0.01242963457852938	0.061190340296443664	-3.2458736768094427
ACBD6	1.124631347243355	4.97797925147599	2.7389773869018916	0.012451941067268754	0.06128192055295325	-3.3390359815942268
NETO1	3.5321948539687815	-0.5104879973697003	2.73828013050292	0.012471177567887346	0.06135834196796433	-2.7630327286851375
DCST1	2.995005150088189	0.39186685945055105	2.736092782342966	0.012531707404877948	0.06160119748101917	-2.779963139146347
UNC80	0.8136335178671459	7.283926655836798	2.7344447172887034	0.012577498110363575	0.06171627631496907	-3.5385110185074304
MAATS1	1.0030996012918392	4.103309894086378	2.7334159544289847	0.0126061623382073	0.06183858940052712	-3.205268883644204
TSPAN10	1.0582393553335754	4.085955869331552	2.732856052281264	0.012621788856453578	0.06184190654986109	-3.2032747024476556
GPR63	1.2666441820584842	3.2983993652171972	2.731543672278322	0.012658488708046122	0.061985011590213426	-3.061909520879393
OGG1	0.870749217784363	5.860484326830916	2.7308455044616875	0.012678053800340377	0.06206244916580824	-3.4648946686964295
CABP7	2.45863901776009	2.820114201912675	2.7302393145624517	0.012695064645388422	0.062127340911741144	-2.9852676051867624
ANK1	1.6995798703313194	4.036858846061144	2.7272405289152304	0.012779535659724003	0.06250375318527737	-3.2058522294136975
PCSK4	3.020406768772987	0.658139282589485	2.725426005072576	0.01283090682451646	0.06269940470125497	-2.808082686569847
RNPS1	0.675043617234734	6.411166245947787	2.7248333695626403	0.01284772742561302	0.06276306406383024	-3.52170596913421
PPIE	1.1450611135401525	4.654231030655306	2.724085183192331	0.012868992885282683	0.06282984841542852	-3.31923468155161
RAD9A	0.9725189040945281	4.846737618675229	2.720911993737911	0.01295955542161396	0.06317878727343093	-3.3561863571886836
CTNND2	1.960143221444483	2.780053824440503	2.719077898612312	0.013012175899440457	0.06334200130395463	-3.0012022409083277
UGT2A1	1.2999837727521135	4.591006712884499	2.7185173612538795	0.013028298225135945	0.06340183012738215	-3.3202837350403662
CDHR2	2.0613793337210344	3.0420573221601903	2.718266227097861	0.013035527561712447	0.06341335221842963	-3.0442998323339086
SLC35F3	3.473198054450993	-0.3096932341123955	2.7181688772664057	0.013038330971056304	0.06341335221842963	-2.79944392970469
PASK	0.941587090608583	5.200206379215925	2.717526269792121	0.013056850672535187	0.06348476380480964	-3.414775026183392
UBE2J2	0.9161322172370254	4.421853510519548	2.716614730026546	0.013083163730236751	0.06355342554706733	-3.295746934595104
FLT3LG	1.4362874239542212	3.3152375374839	2.7151101913413602	0.013126704769304477	0.06367471624535676	-3.0977045225757522
SPDYE6	3.838588371481325	1.599936504803748	2.714632017342651	0.0131405717993318	0.06370462964891414	-2.8792123874924043
CTPS1	0.9812818775310239	4.513520029354134	2.712279005393374	0.013209011808095215	0.06401766531246146	-3.320052960496686
RP11-529H20.3	3.537054787498997	0.4928993953239229	2.7115869982147713	0.013229203891067916	0.06405453597666681	-2.827529068839209
RAB15	1.4149874234782773	5.061388104570353	2.7096949499208076	0.013284561584188906	0.06423330098538563	-3.4112458232105447
FAM106A	1.2424074260175262	3.078662890778715	2.7078341715830234	0.013339218661865456	0.0644034759204044	-3.0711166547288458
ZNF385C	0.9463248393366084	4.2073465641193355	2.706215247569819	0.013386945154297746	0.06459620720997682	-3.279301476742408
RP11-175B9.2	1.6229952371907024	2.2155299064320153	2.7058934187781354	0.01339645206750832	0.06462114742869891	-2.9528411381482043
AURKB	2.6834176188765095	3.050042833732684	2.704950432758659	0.0134243450222749	0.06469263900726076	-3.072011902718341
SH2D5	3.328835291803993	-0.33187020825058994	2.7048783635663542	0.01342647904937347	0.06469263900726076	-2.822595933826474
ETFB	0.7823397889120614	6.207812360173434	2.704656342295199	0.013433055301280894	0.06469446518494253	-3.549080456511795
GNRHR2	0.8351330310096978	7.299819830680585	2.704292092152989	0.013443850977969211	0.06469446518494253	-3.601165265756262
TMPRSS6	2.9503447610709923	1.6674985398468571	2.7036361251440213	0.013463313337771203	0.06471934412747307	-2.9052177257107608
NARF	0.8558980076653917	5.9479365372723265	2.7005988623998913	0.01355377685231767	0.0650597017111831	-3.5354904856141047
GABRQ	3.5391171581058107	1.2193114456537948	2.70024181885392	0.013564449013297024	0.06509204564211502	-2.881032005218232
C3ORF70	1.2119500186075074	3.9676222103129115	2.6995439355018407	0.013585332009250202	0.06517225924121549	-3.2490141792857123
RP11-566K19.5	2.942443380738313	0.8730408414351462	2.6992097267896145	0.01359534343795318	0.06518358519976046	-2.865053068895346
UGT8	1.075846198863359	5.219224331378527	2.6978887112878946	0.013634983776888899	0.06529795703976952	-3.4575683009478806
KCNJ3	1.5288630155837892	3.313139179064858	2.695616444312892	0.013703425206596702	0.065568789319939	-3.1361721244728047
GDPGP1	0.8516717085048278	5.201361297415708	2.6942334797759337	0.013745239823321868	0.06569677219647654	-3.4626074799703734
ANKRD30B	1.4422672952457554	2.7794977153558666	2.693954123663641	0.01375370096141737	0.06569677219647654	-3.0504669081379214
SEZ6L2	1.1755990340822113	4.004450907776976	2.693856163517011	0.013756669147186004	0.06569677219647654	-3.267352614912691
RIMKLA	1.8433682902196846	4.106538936264161	2.6915089542735475	0.013827971228040761	0.06591691499255617	-3.2907454509021346
CARMIL2	1.3869837335044126	4.2405762388615695	2.6908327331023822	0.013848577950771834	0.0659771295057503	-3.316376805232435
ATP1A3	1.8694086296141759	3.7237853050361815	2.6874330702926725	0.013952618658240181	0.06633908859748334	-3.2280160834075176
TSNARE1	1.442866921694605	4.309037006116774	2.687240098755251	0.013958546367401934	0.06634820689314347	-3.335690167286178
BOP1	1.2820361786162264	4.511168252014158	2.6864222211698805	0.013983696464968744	0.06642958418299537	-3.372203673226643
RASEF	0.660648594560862	7.895643139594008	2.6827694619491194	0.01409654529058566	0.0668781756580999	-3.655016723598099
MMP16	2.552429705534318	2.8011340235441198	2.682711704704869	0.014098336558410035	0.0668781756580999	-3.0757967348757806
CCDC120	0.8076809477055464	4.75529187996179	2.677709767332223	0.014254285608518984	0.06750183448155556	-3.429854141540208
TLX2	3.6904630048284752	-0.925533170048177	2.6772500042373806	0.014268701652909568	0.06753144666734602	-2.8679576500608377
ARHGEF10L	1.2132599234999777	5.484064424233703	2.67707538449789	0.014274180536328996	0.06753805866574195	-3.534030476915383
NEUROD1	2.294563872277912	2.882909122319124	2.6767614812770124	0.014284034598442363	0.06754825357783666	-3.1002638988921487
CTD-2369P2.12	1.1535980681986766	4.019254134306763	2.6765869641703235	0.014289515831418846	0.06754825357783666	-3.304914884163351
CAPN15	0.9931737845604678	5.882191558379104	2.6759196940751653	0.014310491816596431	0.0676131917753868	-3.579779798095987
DGCR8	0.7317825328473493	5.857188115198042	2.6747407655847315	0.014347623314136328	0.06773060637823101	-3.579748031231367
MKS1	1.2827466328598929	3.394942064473301	2.673691842865444	0.0143807368053124	0.06786756166021077	-3.1945240686384087
PYCR1	2.1268301078763145	2.614906967539847	2.670563332434766	0.014479931041903179	0.0681995271902448	-3.0719813345077966
CBX8	2.1831870422458888	2.4065678478500736	2.6695322201485547	0.014512765673639726	0.06831366593155476	-3.045894269744756
ZNF552	1.0731099441395155	5.043100292713409	2.669413497267691	0.01451655079265965	0.06831366593155476	-3.490707068811607
ZNF692	0.7506012473014314	4.947241373816859	2.6684928935285073	0.014545933173349472	0.06837784507725317	-3.478320212128017
IGLON5	2.16925726201854	2.452826791765799	2.666796723031878	0.014600216282502056	0.06857087102193557	-3.057174183146109
FTO	0.835698467345324	8.18552374533112	2.666033662204911	0.014624699228580383	0.06866205569406085	-3.6908642134893364
RP5-1142J19.2	2.9136291328911232	0.08977034960977025	2.665633253714967	0.014637561941349832	0.06868777648371364	-2.898493969417523
AURKC	2.6490011349238642	2.9416302709181825	2.6648615266619964	0.014662383080552581	0.068784743535816	-3.1330222019172083
RP11-15G8.1	1.6205069456932557	2.0145507874070745	2.664207917067051	0.01468343633192348	0.06886398456576132	-3.0112817622879393
SYNPO2L	1.4280031453778945	3.524087988096653	2.6639153989567674	0.01469286781783461	0.06888869110623164	-3.2377495043310116
C10ORF2	1.780594122844296	2.184906051611396	2.662683501444627	0.014732650068937028	0.06904102536217896	-3.032424181456532
TUBB2B	1.7611639970278459	4.38699675430733	2.662226242960157	0.0147474424448009	0.06908583881417771	-3.399851084355845
SOCS7	0.8501080104546741	5.605522748730551	2.658900420298765	0.01485545668623969	0.06955031087721483	-3.5853470146637623
KCNK9	3.109943508849214	0.14801527073014256	2.657076287852622	0.014915017118128633	0.0697129585414001	-2.9151124991421504
GHRH	3.04396525236001	0.6508553111777228	2.6520696059923186	0.01507965457085348	0.07024435938326061	-2.9413413198948404
IGF2BP3	2.1991858031217313	3.7871660638702593	2.6518508113920363	0.015086888345559104	0.07025827598244326	-3.3110045245603636
NDOR1	1.3348927475961756	3.972990033306374	2.651560823838197	0.015096480952196461	0.07028316652646106	-3.3463976994943376
RBM38	1.6101258417989106	4.476551804522279	2.649202352762083	0.015174712074163712	0.0705481275580536	-3.441546920108285
KPTN	1.8348155722795572	2.0184288810423903	2.6483133269317745	0.015204300608251875	0.07062615324652878	-3.0418955594595256
LYRM7	0.7632209875845142	5.036562012197626	2.6480259288471903	0.015213877439173887	0.07064108340767503	-3.5331176952444983
DPY19L2P1	1.6181181764525494	3.6239742336918823	2.6475954078368784	0.0152282341536484	0.07067780148843378	-3.2888715229372742
TTI1	0.8791108011508753	5.18484003364673	2.6470867885942173	0.01524521172955587	0.07071169953081502	-3.556238256275198
ZNF814	0.8385695200676846	6.673825860663513	2.646625469754108	0.015260625896724125	0.07074875765962381	-3.6969477572806366
MORN3	0.9980764693700435	3.736827836387001	2.6464047155734893	0.015268007222333367	0.07076315056042799	-3.3123900986090224
RP11-309L24.4	1.9226146325195492	1.686515539807385	2.64452492818429	0.015330998206385525	0.0710153125203961	-3.018174023203954
ANP32AP1	2.240546902169051	1.6145475191804608	2.6433369555679507	0.015370933259787332	0.07116045375390073	-3.014499216526571
TCTEX1D2	2.4994866420345647	1.4561510479956608	2.6401954341435134	0.01547701313723449	0.07156787224994134	-3.008269606831142
FAM19A5	2.230448163483157	1.862177231060349	2.63979976080652	0.015490422779677934	0.07159344561803103	-3.0426507680245116
KRT18P59	2.5753452846449685	0.4425732157460523	2.6368844448612108	0.015589563644466274	0.0719382605472367	-2.9604656344564364
CDH8	1.2742343290612457	6.117617834341665	2.636844995151782	0.015590909306778714	0.0719382605472367	-3.680555229396733
PIGBOS1	1.9704877700608643	1.9625627402893897	2.636838941315449	0.01559111581786479	0.0719382605472367	-3.057953588541986
SWSAP1	2.0394890298400465	2.485208252935154	2.6359070651757657	0.015622935198265759	0.07202265844325015	-3.12102450179689
TRAF3	0.8835489535887975	5.030348186145753	2.6358203397245026	0.015625899599284173	0.07202265844325015	-3.5568814302189233
ZNF557	0.7985844563399231	4.767427109770319	2.6344021944223885	0.015674449262793308	0.07217296111833531	-3.519367354111574
KIF3C	0.9603442394263491	4.641373249722131	2.6339001161926654	0.0156916718298609	0.07220089046075596	-3.5000123620953576
C1ORF112	1.0296615803112719	4.799882769484501	2.6334221300648415	0.01570808457534208	0.0722563156473756	-3.5265479839534035
SLC13A3	1.4865915087254362	2.5424816185646195	2.6327434787276265	0.015731415461718933	0.07234352424391369	-3.1349569227430614
GGT7	1.239593225610609	4.111108332244549	2.6318416577620702	0.01576246916401764	0.07244605966328775	-3.4113961386481266
TNFRSF25	1.2338381958645126	5.083839161594003	2.6311979345505274	0.015784670798216487	0.07252795418697305	-3.57399006379387
GFRAL	2.570737465380815	3.426542742267132	2.6290939829643203	0.01585744092139576	0.07282187551635143	-3.288622801869621
TMEM116	0.6991053689012388	5.222192803532425	2.627252389235075	0.015921396536331796	0.07305474960902548	-3.6014714420662632
DNAH14	0.949047913970841	3.9787461859065445	2.625716705520969	0.01597491443014693	0.07323157348346715	-3.399058476028177
TESMIN	1.5366909918468896	3.286749182480173	2.625511951002009	0.015982062845932545	0.07323157348346715	-3.2700226649465867
LPGAT1	0.9607393116625262	5.944569761139912	2.622879658878028	0.01607423098401232	0.0735520536121316	-3.6936276978293923
SLC35E2	1.6023900245614744	4.1108689292516445	2.6226417510575275	0.01608258584831627	0.07356993791712498	-3.4297139320997347
BCL7A	0.654672024954742	5.693901946077998	2.620651854551402	0.01615262778702258	0.07368662237774347	-3.6727209297346475
GRM8	2.207662261556833	2.9200930702782895	2.6197701275860537	0.016183755414208953	0.07376569303774523	-3.217499846244966
WRAP53	1.2876925890699025	2.788478575348182	2.616871407964628	0.01628648819692433	0.07408590424062193	-3.201977541783766
ZNF586	0.9774644543087541	4.5270464419362275	2.616619757658792	0.016295435825308877	0.07409185299467953	-3.5155130700883266
DGKI	3.0272923087960795	3.03685016959487	2.614849361945297	0.016358514806412348	0.07427771294920382	-3.246673928044536
TRMT2A	0.9632311282960306	4.297478751953644	2.6115240934540136	0.01647761651995591	0.07469551861347684	-3.4857795555849407
DCX	2.330109174275521	4.66997985392473	2.610582951463378	0.016511473704925804	0.07482849737652762	-3.551504939532734
PTMAP3	3.276928788371474	1.1615030498160572	2.6102200746438124	0.01652454555344194	0.07485435042757886	-3.0438301607504563
ZNF969P	1.3039639295555006	3.238981633987629	2.607406836584044	0.01662621778843381	0.0752043191709748	-3.2968265222908197
DAGLA	1.0393967539043159	4.625046089226924	2.6070395542324283	0.016639535037035105	0.07522342806633411	-3.5512140093490996
PDCD6IPP2	1.1303126707256435	4.1777842061096875	2.606520678878939	0.01665836601220004	0.07526033212381138	-3.47409336201371
ELAVL1	0.9423643795308703	5.53345407694388	2.6064386750604314	0.016661343924182344	0.07526033212381138	-3.6831871221828623
NCAPD3	0.7957916844101467	5.416537977212293	2.6053943870264478	0.016699310420063087	0.07539066581456039	-3.67103133727636
GNB3	1.9869366878779051	2.136748784475067	2.6038719425396613	0.01675480702239727	0.07559995554747348	-3.1388625945503374
METTL22	1.0247210208060862	5.118243877178294	2.602520172456388	0.01680422775061612	0.07575384528674443	-3.63663315838471
MCM2	2.087051930239199	3.9831785637467876	2.600766781835741	0.01686853635013496	0.07598878367801062	-3.449464028503777
NANP	1.4675772147214303	2.7982343934038925	2.5991133298483646	0.016929391858619452	0.07620323111828167	-3.237824033689696
KDM1A	0.8752003830611077	5.383902467835842	2.599097986271494	0.016929957548096425	0.07620323111828167	-3.679582220777486
FAM110A	1.4558065189145326	2.962436511919755	2.5981701915898046	0.016964196739033585	0.07628207283400332	-3.2664257614885317
ACAD8	0.8796658848770313	4.71055504377267	2.594355046200263	0.017105676901324807	0.07676360965908469	-3.590543958832181
NDUFA11	0.975034913215163	5.13282972234908	2.592981312402461	0.017156891705077223	0.07693168838813218	-3.657867527903877
PPP5C	0.8499361450136647	5.858423137535125	2.5926745930483333	0.017168346350060672	0.07694400380908031	-3.7462714291730057
ZNF639	1.0853732600946873	4.522612121917185	2.5894896362177384	0.017287717058831843	0.07737240561438281	-3.5689563593944413
TSPY26P	0.9791864580552336	3.6793830371703895	2.589484465394961	0.01728791149258874	0.07737240561438281	-3.414227648405576
MAU2	0.8531044048018837	7.010758231359665	2.5878218635497414	0.017350535644853827	0.07754780193942502	-3.8301049881916436
COMMD4	0.779950519984137	5.200966894379058	2.587428222188206	0.017365393908863484	0.07759325077398196	-3.6786443470183077
THNSL2	1.333949277801962	3.8254014129487217	2.5871472046905177	0.017376008432853095	0.07761971801565533	-3.4466480073021737
CCDC168	2.3521097563161177	3.491215156909568	2.58597912540607	0.01742019431053079	0.07777510390233201	-3.3854476573013272
SNAPC4	0.9883644776001619	4.695506643722374	2.585486296832727	0.017438868634501198	0.07783747516224894	-3.6058331708337596
PSMD9	0.7091341889024116	5.314708629065936	2.5841013721828627	0.017491447279277726	0.07800902606008875	-3.7006267730209146
LDOC1L	1.5590908693104897	5.154882409888585	2.5827999613554757	0.01754099123450623	0.07816677645196339	-3.681433760052757
C17ORF105	1.013900891220639	3.95867791671206	2.5825294638996246	0.01755130547582785	0.07819168023776188	-3.480912273209471
AC009967.3	2.3129203633831326	1.5691338389398741	2.582292725016337	0.017560337163195917	0.07821085833169304	-3.1243523796430637
SNRPA	0.8330099657479324	4.147540782163074	2.58111601805042	0.017605293942200333	0.07829164659152833	-3.518939272238383
RABL6	0.8709717751027055	6.408843167551974	2.580951227724421	0.01761159848988689	0.07829164659152833	-3.8148070053845453
BTBD7P1	1.9501367464153672	1.4849536693618568	2.5808214294393803	0.017616565807423573	0.07829269348633641	-3.120368202089354
KCTD19	1.558363690148087	3.4238270652183305	2.579201743775181	0.017678661330098485	0.07850540267520385	-3.386017857732226
