gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZDHHC12	0.36512952661511333	4.053510046843909	2.259270137786095	0.03533214822213052	0.0575627740763293	-5.133057929548948
SENP2	0.20205898241426734	5.692867315407645	2.2590429573689828	0.03534863383374493	0.057574437112323865	-5.336605543118997
LSM7	0.3698879816743763	3.838009342436547	2.2588039051442275	0.03536598856614422	0.05759510550555554	-5.091710650458173
AC093838.4	0.4122890505914474	3.778061634713858	2.257661199147322	0.03544905500277274	0.05770754655382809	-5.081345680961147
TNRC6B	0.3588644683222695	5.676853862815513	2.257285551648365	0.03547640096481114	0.057744449085241706	-5.338685754997597
SORD2P	0.6939674993611797	3.018949800788714	2.255874312631779	0.03557930795391703	0.057889053241837074	-4.902493975670222
CIAO1	0.15409092496767585	6.123916932676685	2.255676251617178	0.03559377240088029	0.05790495639231362	-5.372165863478224
C16ORF58	0.19349298673378268	5.874651041678261	2.252673906312506	0.03581369679386088	0.05823971293690812	-5.361952935854276
MPV17L	1.0446879010595296	1.2352670054775174	2.2510017673350733	0.03593672263595645	0.058424384733147004	-4.380791975755103
GTPBP3	0.3811063050920347	2.806674107121796	2.2499587674640464	0.036013656564857686	0.058510936169197655	-4.856214656239462
KCTD17	0.29683750479225957	4.570841827319743	2.2497765699888426	0.03602711134501563	0.058525094298100384	-5.235858522261241
RNPEPL1	0.21700718321909473	6.389134131257896	2.2486032377539797	0.036113869267582914	0.05865059589286749	-5.397240460352822
ARHGAP27	0.7558360374087021	1.6641482746878171	2.246134233875991	0.03629705759608308	0.058905838127640234	-4.518942816093484
PDCD2L	0.558781959657568	1.8070158807596648	2.2456615143528085	0.036332228230299544	0.058943191817513556	-4.564278168149523
ALG12	0.30362284152476526	4.76183727075575	2.2442331239088342	0.036438691444855634	0.059108144078069594	-5.2730863216893
DDRGK1	0.2803413466360416	5.019846402618776	2.2438201218535343	0.0364695273051965	0.059150392027056756	-5.305520672772261
MED7	0.36240954318713925	2.9927315440497337	2.243217978319955	0.036514527875068925	0.05920782258282124	-4.9192314142054006
SCIN	0.8878409666721474	1.5265862808778567	2.2428472266430908	0.03654226094390449	0.05924501032349899	-4.482760350464341
PARD6A	1.2149097795151225	0.483866762263801	2.24004242930592	0.036752692867199836	0.059562712803681965	-4.197309669860322
PGM2L1	0.5629499961580144	4.879618504423263	2.239484648343848	0.03679467301776217	0.05961509620436899	-5.2971552977870555
AGAP9	1.6446465724230575	-0.03279071205348172	2.2381876502830242	0.03689245874029679	0.059757845133521934	-4.077075420335226
TMEM59L	0.8964427475042954	0.5318905265745675	2.2377686438284865	0.03692410014714871	0.05980125153046018	-4.213589373133036
MUL1	0.16203545696806376	5.720222242017922	2.23758700366454	0.036937824491026845	0.05981563236702747	-5.378937136236186
ZNF511	0.2428758402304867	3.694221921410073	2.237225942525586	0.036965119389495954	0.05985198216166781	-5.101454487801115
LYPLA1	0.22009760130470202	5.05013695283427	2.2355839186287882	0.0370894837668262	0.060037598870491184	-5.3242526528170675
NPTX2	0.7296628666094467	1.481098652233733	2.234961474191559	0.03713672691324579	0.06009043649684569	-4.4834853358081475
RANBP1	0.262699111908252	5.450523086790353	2.234725391835232	0.037154659839189565	0.06011157520307094	-5.3631542593804244
FAM26E	0.5568385247857748	4.587084714374742	2.2343954464293962	0.03717973594316993	0.06013638411560015	-5.267015027205913
SURF6	0.2631917846707159	5.573628113216864	2.234211446180178	0.03719372683899539	0.06015113329240727	-5.373962743678162
C9ORF114	0.2370775278121231	4.590449882900589	2.231648532575484	0.03738910633687894	0.06043544210985957	-5.2726328105263445
ZHX1	0.296624149664396	5.999314558011173	2.2313247194508192	0.037413858497408206	0.06045962002735624	-5.410354303623286
TGIF1	0.17905661312180143	5.415750837206974	2.2280875409211913	0.0376621337685843	0.06082102073341292	-5.372667968417339
SH3GLB2	0.2374018670395941	5.10492484211124	2.22639377633888	0.03779263745877939	0.06102379048732545	-5.347255493016922
CEP97	0.41896596366618466	3.7128556212197554	2.226088073113013	0.037816235805748784	0.06105390967147567	-5.126317064623999
GTF2IP13	0.5779460820539614	1.2084830340718722	2.2256168743507887	0.03785263578556621	0.061096697791685244	-4.419753180387771
GLDC	1.6062117626620749	-0.7135098301631114	2.225146291118453	0.03788902023303213	0.061147430561701265	-3.955965793666281
FRG1CP	0.45596568520819813	2.7407768804385655	2.2246153718832953	0.037930108168900786	0.06119774117266716	-4.885206667985367
PPP6R1	0.13605819685523546	6.977808873009221	2.223864016723974	0.037988325402847	0.06126765061052242	-5.4533419025314736
ATOX1	0.38379262217855015	4.966830273094948	2.2237705440092217	0.03799557366591252	0.06127133653074137	-5.336984968545657
FAM204A	0.1834508946471276	5.590486730590568	2.2231570998585206	0.03804317410661785	0.061340084565796524	-5.395926172860987
PGAM1	0.21893120014220457	8.78411475219522	2.2224130568903346	0.03810098167437733	0.06142527027316042	-5.409326130848283
KHK	0.6725636064065887	0.7370302296442361	2.2220407404662925	0.03812993854857685	0.061463927578108084	-4.295459516512622
CCDC30	0.620176204574791	0.6520472976000748	2.220705484835853	0.038233953674348155	0.06161550607799273	-4.275571178757221
NAPEPLD	0.308157283429221	3.961977386461874	2.220160237003627	0.03827650258080321	0.06165992965326153	-5.188776608620586
CANT1	0.17951027492806748	6.65840553414464	2.2185495015464847	0.03840245099627802	0.061846681450567244	-5.460087460257961
SNRPE	0.2593733557878366	4.998383039243283	2.2183671787224926	0.03841673125242319	0.06185354251987698	-5.350661488118023
WDR54	0.30027965354441344	3.992192123013769	2.218197717554371	0.03843000848882341	0.06186685158469341	-5.198216624701784
RFTN2	0.9419686730235977	2.151352602006636	2.2160113952546863	0.038601683174457696	0.06211082763871428	-4.72696572917598
SRP54	0.13290781803423535	6.088094876726647	2.2145153401538757	0.03871956060206431	0.062284259960011204	-5.447073364357099
GATSL3	1.4886373212303061	0.2984659610816149	2.2120194821868857	0.03891694769993983	0.06259362119638577	-4.202279071454305
RNF128	1.1032704781873877	0.851833661452841	2.2117290839240153	0.038939973764701465	0.06262249786361916	-4.345010103161444
NGRN	0.1432911508695316	6.817714579365858	2.209383945576606	0.03912637991738137	0.06287035035152198	-5.4791716101318295
BCL7A	0.35020082182341516	3.9760739478072544	2.2093417647600626	0.03912974016694435	0.06287035035152198	-5.211573759746182
PPP1R14BP3	0.904692776580672	2.4243220996650954	2.2088820318297784	0.03916638097415305	0.06292103311735765	-4.8232666517868115
WDR78	0.40483959508366496	2.4953941668430843	2.206693838823785	0.03934121069673171	0.0631772355959742	-4.848239344280635
MXRA7	0.2877672190032765	8.567821496659178	2.2012809437910943	0.03977675251481864	0.06381855575671877	-5.457827385747482
HERPUD1	0.16338620962315265	6.9617237318632155	2.2000936370512854	0.03987287483712434	0.06395615340251229	-5.497452622060786
RSRP1	0.39978381703362764	2.759441118587704	2.199601087931282	0.03991281299992867	0.06401189780425037	-4.936677712471976
C2CD2	0.3374522296842253	5.6229652846377665	2.198882024959154	0.03997118356127947	0.06409547918422892	-5.443532791092645
CISD1	0.2634289529916103	4.982658639372705	2.198552309527168	0.03999797455904593	0.06409851945820107	-5.385643880032454
NFU1	0.202299929246899	4.809308483897879	2.1979850501851206	0.04004410554564257	0.06414746685694864	-5.365470042897892
CHCHD3	0.14474146731882254	5.737149461439859	2.19785117789424	0.04005499946796907	0.06415659359516686	-5.454170098037935
CYB5R1	0.2508629317885953	5.567499082152887	2.196567346989513	0.040159609334427505	0.06430746262553073	-5.443487018824595
DPH6	0.356137015629713	2.301759095923622	2.1963381802957964	0.04017830864783861	0.06432906219248029	-4.809537790478613
ARSD	0.18268187452507512	6.167732411800139	2.1961217255477137	0.040195978004895896	0.0643406643910858	-5.48559170071551
ADRA1D	1.287715075363192	1.3661359949727665	2.1945830663562615	0.04032178446204641	0.06452217121775211	-4.522949101197431
CMC2	0.2823846266520049	3.6713495943631744	2.193661140814549	0.040397336606394614	0.0646210828896797	-5.177292610798754
ATP5A1	0.16736945410915105	8.75265290978389	2.193286949475625	0.04042803857828796	0.06466181685290104	-5.464744513382297
ZNF425	0.37982914421423297	2.5640189312713786	2.192880961878572	0.04046137348526469	0.06469837029517911	-4.893693322989315
ASAH2	0.5749612440304654	1.362850258172416	2.191605053404813	0.04056629939766016	0.06484095447482034	-4.527394291208065
OSBPL9	0.1743312390686782	5.639996157856967	2.191166482905868	0.04060242309475883	0.0648902932722191	-5.459112818376356
SENP7	0.36351275594025756	3.0387828425210897	2.1907153767226015	0.040639609941199084	0.06494131818975458	-5.028753412133222
MIF	0.2892655273719953	6.622609023268199	2.1893045909860955	0.040756108448505045	0.06511062563473645	-5.513694880177841
OPA3	0.1511115506714491	5.009891102011246	2.1888595436870935	0.04079292231073461	0.06515257682384598	-5.406633970184437
TRIP10	0.18333139196404336	5.952161247697389	2.188562933361462	0.040817474461949055	0.06518335787184362	-5.48667035969806
GART	0.11441679164219387	6.242194673631509	2.188185454966238	0.04084874002698001	0.06522485053971744	-5.503874484146607
ITGA10	0.7677765558268566	0.5244272767339055	2.186569922626836	0.04098279741222129	0.06542198304257617	-4.304432750151314
TBC1D10B	0.16403572117958554	6.066465362274863	2.18587038016603	0.04104097007688123	0.06548944249310787	-5.498868655142658
TMEM255B	0.4223705104759543	3.870337541623752	2.185606599785675	0.04106292511504739	0.06551600846089106	-5.234531712989556
TMEM9	0.21999033647184163	5.435463931561335	2.1854101036318236	0.04107928689615179	0.06553364465950252	-5.453491646411193
MAPK13	0.9563561100360816	3.1836591272530015	2.1850482331582954	0.041109434574169774	0.06557326605332042	-5.076627396093381
SIGLEC15	0.6220434696831644	0.7260888080166396	2.184248376444321	0.04117614279098882	0.06567118704270095	-4.361064545525588
RPL23AP53	0.954464440717818	0.8234989209511737	2.1839503968890073	0.04120101957566686	0.06570237505569401	-4.387698513012257
AMD1	0.19538639584089967	6.412826839404245	2.1834424366672534	0.04124345816636822	0.06576155682835878	-5.519275332223052
ANKRD29	0.6261162951497474	4.008864201370545	2.1805521038262263	0.0414856965847765	0.06612218048485033	-5.27102125499387
ANKRD13D	0.23830612857181022	3.6015598669210633	2.1798501414008564	0.04154472338529596	0.06620055229900428	-5.187078355388994
CCT6P3	0.546750559915252	1.3333470670633154	2.177939488986091	0.041705774789412904	0.06643864458710862	-4.543436781797562
CH507-9B2.9	1.7370174552951128	2.0652774887157683	2.177627126844578	0.04173215825506548	0.06647209725416571	-4.77051901374219
C9ORF142	0.3949223338093266	3.0865895151881153	2.177163891768508	0.041771313110627976	0.0665173006144477	-5.066121171879335
SELK	0.2414564302188884	4.466019017871675	2.177045991732305	0.041781283931617924	0.06652459781013088	-5.355240299011211
CIT	0.6957075376166246	5.896684599175017	2.176240512682984	0.04184946144033834	0.06662455847097577	-5.505617845812237
UNC13B	0.16891866833121227	5.666301852784982	2.1728699462880385	0.042135854481642525	0.06706320219548262	-5.494852818927363
RALGAPB	0.23264980513930045	6.854326539566251	2.167962300317404	0.04255604402527158	0.06768834315073471	-5.5559946536361995
URGCP-MRPS24	2.416991408049965	-0.8914071622013577	2.1655783043544004	0.04276153391243332	0.0679806642201487	-4.031116464925143
ATAT1	0.4660890290404578	1.5020115895767556	2.1655746094473205	0.042761853096847144	0.0679806642201487	-4.616712833774997
HPF1	0.20948231907513293	4.205632775210925	2.1648614877938765	0.04282349669751671	0.06806989702942465	-5.335398954199512
GRIK2	0.8254464030724971	3.701948222898737	2.162504455642271	0.04302781891324768	0.0683682692796597	-5.241278430552707
GUCY1A2	1.0717919556881688	3.0483089932745306	2.1620680151002616	0.04306574948919597	0.06841973274914599	-5.0837980370221025
GTF2IP12	0.4724120246298398	1.2044096807963822	2.1612723478915155	0.043134978365307663	0.06851071859833892	-4.535624887365673
PDPK2P	0.7854593662731374	1.1750971641534986	2.1603385073953474	0.04321635846820563	0.06862368638565489	-4.528787172722904
GNL2	0.20388772639996677	6.124742406440061	2.159314885302327	0.043305723083086646	0.06874790499984412	-5.5510590243834965
KIFC2	0.29886719235831416	3.4419677199458882	2.1588840580163198	0.0433433855539993	0.0687900036058202	-5.18825250853502
EXTL2	0.3877511708779702	4.74869987573267	2.1587131336861245	0.043358335833017826	0.06880488614324397	-5.429673667234278
LRRC23	0.3433797446006177	2.7945251020386395	2.1537297048638506	0.04379628955320581	0.06943739448104262	-5.030405232699288
SLC16A3	0.40460254964455533	7.223526315516439	2.153482031490945	0.04381816013336321	0.06946314907633568	-5.583503450293723
CCDC106	0.29516488698059895	4.158796975159987	2.1517168533095017	0.04397432038927342	0.06968386080425744	-5.351266327496681
DDX55	0.2904809728904829	3.8582619143897308	2.1500809141976185	0.0441194986847014	0.06989597469027634	-5.297153932672042
RP11-134F2.8	1.597670733611966	0.7720507307837091	2.1495952789106747	0.04416267922567112	0.06995540643060504	-4.4355463885342346
AKT2	0.1433417836250559	6.975283860804117	2.149055053574309	0.044210758789886936	0.07002258217061502	-5.5913900692873035
RSRC2	0.1829040384694638	5.3648334838717515	2.148426050320772	0.04426679943255093	0.0700977137921504	-5.515394056622146
RAF1	0.1336114553448704	7.26680005196582	2.1477075742618457	0.04433089055762704	0.07017901527582761	-5.593868383230543
TEX2	0.19831109536750002	6.597472572779413	2.147692180014164	0.044332264712148024	0.07017901527582761	-5.5896220344855205
PTBP1	0.13340005578992198	8.066378660853367	2.1473806138239193	0.044360084723744114	0.07021405205119806	-5.576861531371183
ACYP1	0.41034740091861077	1.2257698189517605	2.146788588565808	0.0444129908699637	0.07028878160243197	-4.567929425361491
FIGN	0.7695339817394735	1.903713897707046	2.1465983332782335	0.044430005138644535	0.07030669616017758	-4.77609506269443
FAM47E-STBD1	0.33680310177160067	3.931414870659088	2.145370057311008	0.04453999074328331	0.07045364839418011	-5.320459753289008
GALNT7	0.2755521539548873	5.553025418970437	2.14506538953412	0.04456731037938992	0.0704878316607671	-5.5369472576232805
RAB3GAP2	0.16169085830596153	6.546938125483306	2.1426030876099804	0.04478866475799193	0.07081071265234581	-5.5977989618730835
RP11-73M18.2	1.1059611297496197	3.8891955287948483	2.1423299509039504	0.04481328043310686	0.07084055828772565	-5.317602297541926
PRCC	0.165069591379571	5.768495825828062	2.141831447801088	0.04485823828968069	0.07090208359401733	-5.559376235691339
ARL5A	0.29077209173393204	5.205819133408806	2.1417710644580863	0.04486368678409714	0.07090208359401733	-5.513223639443098
PLGLB1	0.7074080930541117	0.7765775343650094	2.1414576996680674	0.04489197188720854	0.07091955021362464	-4.4512888782204545
SKA2	0.28694173304027526	4.7671957453270855	2.1405930106855053	0.04497010490960145	0.07103389396288888	-5.465245809556885
ANKRD24	0.6882499982973901	0.7055495847023587	2.1403831623245186	0.044989085347484616	0.07105478414993541	-4.434220600830335
DIAPH2	0.25412259614190624	6.137839426945052	2.138168349729916	0.04518985536129592	0.07134449543357538	-5.590395499910496
ABHD8	0.3097617847349645	3.819537269790329	2.1373185687284173	0.045267102567697004	0.07145731342549383	-5.312398814163481
MTHFD1	0.23410281422355084	6.630095819711047	2.135811426014336	0.04540440037586367	0.071664884561546	-5.611894819681002
RP11-27I1.4	0.5600885435646296	1.2595255153523408	2.13450089556839	0.04552409419868476	0.07182625776063412	-4.599888511464846
NBPF26	0.9870999441992754	3.669450182760395	2.134080191170607	0.04556257877491613	0.0718777916630609	-5.285905237198767
CCND2	1.0189437251651177	1.0651710409043764	2.1338600884947736	0.0455827247605075	0.07190038583023198	-4.544724279833
PICK1	0.626094084857544	1.870887778720458	2.1320723951422953	0.045746651818606716	0.07214973982530895	-4.791980002010894
AES	0.21382713257811314	8.0642194453822	2.131676576692053	0.045783019617031004	0.0721978745934174	-5.605534590993601
SAAL1	0.32382912054514046	3.2078362461260257	2.130499798074468	0.04589129694975148	0.07233166757840313	-5.1822958982985625
ARSJ	0.221241067428668	5.127786286743475	2.1286229601711995	0.046064468490012785	0.07258482844915452	-5.5294787947914195
WDTC1	0.15929774330848367	6.347209354290746	2.1283254561723113	0.04609197284178857	0.07261088384646187	-5.6178463953643
DUSP7	0.3258981601765596	6.027276887774509	2.1257733450641774	0.04632852880295744	0.0729277083515635	-5.606441938496028
LCAT	0.39838042545356767	1.8918867929770695	2.12559386897459	0.04634520584128442	0.0729446597802776	-4.810225964289742
MBD1	0.15935512391427142	5.60925383312933	2.125149049205301	0.04638656224879175	0.07299114166754818	-5.57757850252651
FAM114A1	0.18992755816158624	7.577790955963692	2.1240817257827445	0.04648593138430025	0.07311954502109452	-5.633264636347146
UBXN11	0.589579530021028	1.8156358546956415	2.123588819045457	0.0465318866959066	0.07318250613346024	-4.7898320894759845
RP11-111M22.2	0.45532387871142554	0.9042750430538891	2.1230751337516898	0.0465798230649179	0.0732392378450683	-4.5188209140813385
PAPSS2	0.8822271341111279	6.62439883342656	2.1215252200549473	0.04672473007874572	0.07344385766442167	-5.637720111552923
RIC8B	0.2678970184852041	3.8148283354591546	2.119589371494371	0.0469062930933509	0.07370562486069877	-5.343546403294462
FAM173A	0.3290428342735585	3.3223561449759718	2.1186702375488524	0.046992722103347095	0.0738226424593362	-5.2322489541019195
EFTUD2	0.14518075873328584	6.966669314752591	2.1177149838088756	0.04708270039391072	0.07393715671191754	-5.648322364013675
GZF1	0.25607833676392655	4.489708296023536	2.116409981480109	0.04720587474388622	0.07410091921017409	-5.4694164430081615
HSPA13	0.33888336058899693	6.402297345025716	2.1158123358101766	0.047262381662655895	0.07418018866096487	-5.642429568867479
C9ORF91	0.38144652233368426	4.058586659734966	2.11574708619351	0.04726855466833551	0.0741804469219868	-5.398518789818839
EEF1AKMT1	0.319958998017817	2.481415335946174	2.115465303376636	0.047295221399651054	0.07421286265888306	-5.010325243171932
CCZ1B	0.22542427190113123	4.168951332239934	2.111929560568088	0.04763098866711089	0.07471124203838789	-5.425257169812497
HSPA4	0.106939150501562	8.128103064536516	2.1110018007853397	0.047719448779881414	0.07482147760178003	-5.640627230005224
PYROXD1	0.24685976910445717	4.475272733985648	2.1107422061903676	0.04774422723159782	0.0748508227811183	-5.4774352585993595
GREM2	0.30213165799427255	7.831273331285187	2.1097005937423168	0.047843766854781776	0.07497831246371361	-5.653075607857728
GSTZ1	0.2756214250779703	3.4795645003381854	2.1089334233543187	0.04791720000599396	0.07507699598617126	-5.287763262588738
MANBAL	0.20811618421157352	5.37878303661794	2.107366668427789	0.048067485832920046	0.07529068511713155	-5.59108078856753
TMX4	0.27183474129077556	6.930814503945998	2.105947025979983	0.04820402844227825	0.075475831978233	-5.669400703115915
MECR	0.19356544985088675	3.959216121996045	2.1058686359331773	0.04821157828473616	0.07547808083988748	-5.397430977380412
ADSSL1	0.5082142831126681	0.6528058755583428	2.104428031963987	0.04835051518574467	0.07568599727186556	-4.483937449394612
IL17RC	0.20152928508597867	4.945314461196344	2.10347257602516	0.04844286230565651	0.0758209404190714	-5.554936966375065
SH3GLB1	0.20109288331615538	7.678127549169709	2.102505796664219	0.04853646615923024	0.07595781609860014	-5.670143283403231
GPN1	0.16044892915441977	5.272805336975915	2.1007362318018674	0.04870821959570314	0.0762072841374415	-5.59374839885821
C1GALT1	0.3301136694797613	5.5546136710007925	2.0991644551123243	0.048861236272415925	0.07642731825912162	-5.620209131794636
TIA1	0.21777996346807527	4.903704528600239	2.0954628516216123	0.04922331492697609	0.07697416669897995	-5.564300882599445
MAP1LC3A	0.2649138883751645	4.513085707492619	2.0948930602293623	0.0492792648278418	0.07703949337921996	-5.511692105601657
NAT14	0.22953267216424011	3.9300406788911593	2.094846797690041	0.04928381003637448	0.07703949337921996	-5.411518157090934
ATXN10	0.12321650704841947	7.001471568142973	2.091972739234797	0.04956692453405409	0.07742323510848075	-5.694865311350485
YIF1A	0.2548307078885852	5.685183476327558	2.091454531179053	0.04961812759538735	0.0774934096511894	-5.644204406370724
AP4E1	0.293796263772637	5.312695704437613	2.091057058642518	0.04965743339218542	0.07754498768782206	-5.614708033834285
METAP1	0.1554274084319367	6.414520661905319	2.090713947671716	0.0496913860172741	0.07758251060397947	-5.688055005180241
MYO9B	0.15850613805308278	7.036362466766241	2.0905834461911903	0.04970430532272173	0.0775887411195249	-5.6974795413566115
ZNF16	0.36665098184450295	2.9707565633668676	2.089980228682077	0.049764061695256726	0.07767220046645253	-5.193445718455395
ZBED3	0.36110837150855923	3.1528792103166516	2.0891672724329537	0.04984469796883795	0.07777839245744102	-5.242682581927398
SLU7	0.15619761676278454	6.0424308922983	2.087936924277405	0.04996695926044474	0.07794946664511634	-5.6756088114299725
ZNF232	0.3959646853027472	2.4048297757313315	2.087483892508455	0.05001204575820578	0.07800994528500424	-5.037713906294373
SEC14L1P1	0.7142031164509418	0.46043260036458844	2.087041802942622	0.05005607866598333	0.07806865713645968	-4.46456717795766
NSL1	0.2177640573167272	4.217457089770844	2.086506602180773	0.050109432433523934	0.07812237060541564	-5.479341406733663
SERGEF	0.29874157230681764	3.4563140169052686	2.086103535789172	0.05014964769874277	0.0781751957687725	-5.3232078812985915
PPP1R16A	0.2826528330392222	4.319665999591184	2.0846028450977006	0.05029963278242698	0.07835952887468058	-5.499821784847688
TSPYL5	0.2553113004612957	5.912932283506072	2.084414564669256	0.05031847883672213	0.07837899819810389	-5.673460047578328
GTF3C2	0.20951852558691364	5.545106007359525	2.083690839175801	0.050390979946002556	0.07848202830999718	-5.6472258685357755
PRX	0.3122229539866619	3.480978848596963	2.08240359553826	0.050520165895577694	0.07866338354733286	-5.335668191060632
P4HB	0.2838783726650167	9.716722883361289	2.0810202468509447	0.050659329792756565	0.07884813183838114	-5.625325587319139
ARHGEF10L	0.19746501682961082	5.192896152925245	2.0809702754336414	0.05066436334633708	0.07884813183838114	-5.621733541731105
DKK3	0.39018643671201403	9.849052033391153	2.0803371027801494	0.050728181054244974	0.07893749978519139	-5.620110861239439
ZNF28	0.25023406739073106	3.2966323495840664	2.0794139355081795	0.05082135733711069	0.07907252396773391	-5.296337554795924
CCDC157	0.5486914803278511	1.2833973682532707	2.0785551343167703	0.05090817561834524	0.07919762300706784	-4.7062935534900205
SLC38A5	0.31488860225295356	4.150466721522047	2.077138597934008	0.051051668930293816	0.0793908432565068	-5.484418333518038
ZNF578	1.0486043711999964	0.9883968372035766	2.0764618503335988	0.051120351223193784	0.07948763932009452	-4.624582484411128
TMEM230	0.18823566860134022	7.010658624271708	2.0753190006461173	0.05123652677841622	0.07963819206928448	-5.724725553096914
RAP1B	0.17458630319246105	7.97256096091239	2.0751326151270106	0.05125549621754207	0.0796576480742415	-5.710621566501077
PSCA	1.7372574255401598	0.3465894813833552	2.073340751128642	0.051438186886999464	0.07993151105184335	-4.459690248118195
STT3B	0.1907215616673641	7.7529341572232635	2.0727472515262404	0.051498826773462576	0.08001567019194172	-5.721617563752481
SORD	0.23774560961726188	4.164821939574685	2.0722250438932965	0.05155223578193469	0.08008073724262237	-5.495724639957697
UQCRHL	0.8237671497713334	1.0027149940167497	2.0707464849176547	0.05170372683411995	0.08029298377360292	-4.638637904688778
GLCCI1	0.30991992175560945	2.823893323538435	2.0706870368472647	0.05170982617721665	0.08029298377360292	-5.187864762816208
WWC2	0.25187732604395485	5.9719395704269775	2.070541387734754	0.05172477244487957	0.08030609162531227	-5.702238220264665
FAM60A	0.28146039739971895	3.463906209086793	2.070458807588473	0.05173324840972424	0.08030915187557594	-5.35290845781717
ZIK1	0.3007401003905672	2.8464546676792684	2.070011849035202	0.051779145619900754	0.08037029567806069	-5.195304995016251
PMF1-BGLAP	0.5301406009254492	1.7943811034651178	2.0680845573500166	0.05197747540878588	0.08062966264581094	-4.88190057350001
PDHX	0.3170507761553738	4.604466414722599	2.0680707490186467	0.05197889883346908	0.08062966264581094	-5.5731255582561054
ZNF517	0.28439706288054856	2.8020379804283366	2.0677264221532115	0.05201440494435386	0.08067460344761215	-5.187068795501293
HOXD8	0.18960475647205	3.7710391094983877	2.0674147033811963	0.05204656742745974	0.0807143476271094	-5.4278436096068585
GAR1	0.2593673840569801	4.069129378577994	2.067042834841764	0.05208495946193884	0.08075447951764879	-5.487763448507909
KDELC1	0.40766293129541165	3.7193069385606496	2.067037336289207	0.05208552732861148	0.08075447951764879	-5.417333103649566
RP11-343C2.11	0.26083026678809595	5.258225112909584	2.065974424313765	0.05219540503063399	0.080904516071338	-5.654647355833722
YAP1	0.20152872769276264	8.523992499447209	2.0658913518755737	0.0522040013666533	0.08090768276082119	-5.7057142828036564
ZC3H6	0.34150839156333435	4.085757864161992	2.06500499229451	0.052295801247993545	0.0810368111515478	-5.494454601500399
SNRPF	0.2888769276313572	3.758454131802957	2.0642132179899715	0.05237792784275512	0.08113649901463672	-5.430853464491072
STARD8	0.5990441217265601	1.7721513657508905	2.063939313038776	0.05240636558478004	0.0811703662664276	-4.882196350849359
CAMSAP2	0.26554967404810803	7.007927679549688	2.063447024358797	0.05245751160706771	0.0812190165915297	-5.745883430897273
ISYNA1	0.3269768849625092	2.7362449872309105	2.0624822451623928	0.05255787706306347	0.08134085158389866	-5.178080075020555
TMEM101	0.18426739685072935	4.2256225571627	2.0624373104878084	0.05256255580239296	0.08134085158389866	-5.523667326922501
UBE2J2	0.18444183053771823	5.401488093222247	2.0602798015819213	0.05278764395534843	0.08164824007425854	-5.677304039722488
LEPROTL1	0.22559088321373189	5.304855532390122	2.058588924513666	0.052964655259721154	0.08189887442768691	-5.671983975800608
CNOT7	0.15412675662307773	6.262073882065649	2.058541894351209	0.05296958628746801	0.08189887442768691	-5.739716906659792
SPATS2	0.18325802730397012	4.521808161008023	2.0584336858817305	0.052980933318737405	0.0819061611261122	-5.57809503985802
PELP1	0.1716266870259231	5.619414666930297	2.0582935046616337	0.052995636349996246	0.08191863357669384	-5.6983531444761315
DDOST	0.1837272924035087	7.955933435117325	2.0573659859239934	0.05309301249818714	0.08204860837434202	-5.7428270599539015
IKZF4	0.2249826161558195	3.2432860169070974	2.05667000088391	0.05316618659398435	0.08215140671956582	-5.3233937789512
PKNOX1	0.15690528956985617	4.854106921459043	2.056445395785375	0.05318982035502017	0.08217764010800639	-5.627823909609692
SEL1L3	0.45348576032421395	3.2727866068789	2.0542015936590086	0.05342644052186281	0.08250191803413612	-5.3351633677233
ZNF471	0.29222940546482956	2.606417203311316	2.0539340625827363	0.05345471607734178	0.08253525821546544	-5.156369378874542
LTA4H	0.15078453894042543	6.405978827064554	2.053754760361421	0.05347367419067263	0.08254388366567195	-5.753724338538973
PSD4	0.7329971510753255	1.849339833107201	2.0500956928847276	0.0538618800816597	0.08308080603300483	-4.9309147782828955
NDUFA1	0.3600236481408494	4.948551291002347	2.044266420290433	0.05448556568296918	0.08396939132716733	-5.6609637584081804
MPHOSPH10	0.17988749014720273	4.882902523595541	2.0441439429327195	0.054498739079018116	0.08397921026829226	-5.653193253175291
ARV1	0.279766974412643	3.146103199512735	2.0434730957832636	0.054570944683094744	0.08407998041401318	-5.322073992005521
BSCL2	0.7303221031529912	2.265595948738468	2.041410059015563	0.05479353512049189	0.08437245060893105	-5.076893443009473
CNNM4	0.2707041860545325	3.3723752933354962	2.0413575478399935	0.054799211414090054	0.08437245060893105	-5.382415291773007
NUTM2B	1.0695965145039759	0.6552823688661943	2.0413338583182634	0.05480177234999336	0.08437245060893105	-4.594627714598071
PTPN14	0.36510701472989204	8.465147528156171	2.0402901571090912	0.05491470749913432	0.08453578289081201	-5.753565020427246
TPI1	0.25329006178117197	8.47035856442665	2.0399585373231526	0.05495063459586959	0.08457408137413745	-5.7539350173827195
BORCS8-MEF2B	1.1185600203900528	1.2728536993037347	2.039934062800006	0.05495328695798888	0.08457408137413745	-4.770780477719589
KIF21A	0.5715732259264135	2.117250786150396	2.0391689381202127	0.05503626330962065	0.08468067133855639	-5.034641740189435
RPL23AP87	0.9444858751075565	0.8101689926592852	2.0386948093314494	0.05508773811609949	0.08474931025312951	-4.6409077603514755
